,NBHD_ID,NBHD_NAME_x,TYPOLOGY_x,NOTES_x,geometry,NBHD_NAME_y,TYPOLOGY_y,NOTES_y,CLUSTER
0,2,Auraria,,,"POLYGON ((-105.0004215834868 39.74551988381927, -105.0004145214612 39.74538566933131, -105.0004112394492 39.74534722219158, -105.0004053124276 39.74518076458639, -105.0003989504045 39.74507538920335, -105.0003890813687 39.74496313379524, -105.0003653942825 39.74479385717984, -105.0003417281965 39.74462149155323, -105.0003248921353 39.7444889610714, -105.0003015960506 39.7442647802564, -105.00029592703 39.7440622935203, -105.0002902740094 39.74385740377539, -105.0002872919986 39.7437767504822, -105.0002710449396 39.74368643015384, -105.0002540028776 39.74358272377685, -105.0002191437508 39.74348409041824, -105.0001841486236 39.74340467212954, -105.0001350664452 39.74330597677073, -105.000096496305 39.74322928949192, -105.0000447241168 39.74313367114434, -105.000009574989 39.74307587093421, -104.9999886189128 39.74302259274049, -104.99994658976 39.74293216441174, -104.9999081166201 39.74284175008307, -104.9998742244969 39.74273248068585, -104.9998394263704 39.74262561229733, -104.9997938612048 39.74253242195851, -104.9997449930271 39.74240387349118, -104.9997029258741 39.74231893418238, -104.9996545666984 39.74224357690844, -104.9995423362903 39.74202450811202, -104.9995248182267 39.74198771597827, -104.9994870620894 39.74192166873814, -104.9994343448977 39.74183428342047, -104.9993852057191 39.74174382309161, -104.9993361445407 39.74164238272283, -104.999298524404 39.7415574634141, -104.9991194647531 39.74123550524365, -104.9991133377308 39.74122209619492, -104.9990957736669 39.74119182308488, -104.9990746905902 39.74115638795604, -104.9990571855266 39.74111787981604, -104.9990431974758 39.74108487669605, -104.9990257294123 39.74104122053734, -104.9989799712459 39.74097548329837, -104.9989517981435 39.74093693015823, -104.9989307350669 39.74089875001943, -104.9989106199938 39.7408523378507, -104.9988897549179 39.74078636161084, -104.9988653908293 39.74071248034221, -104.9988549947915 39.74067434520362, -104.9988375497281 39.74062760103368, -104.9988165446518 39.74058118486494, -104.9987778885113 39.74051684963104, -104.998749753409 39.74047314947217, -104.9986942782073 39.74039879120181, -104.9986239209515 39.74029211181403, -104.9986137049144 39.74027447274989, -104.9985669327443 39.74019371845628, -104.9989117199978 39.74020791850791, -104.9990661225591 39.74021433053122, -104.9999699948451 39.74020848450999, -105.0000495881345 39.74020796850812, -105.0001169373793 39.74020753250653, -105.0001458474844 39.74020687950417, -105.0015695736603 39.7401746803871, -105.0017249652252 39.74017116437432, -105.0028216082119 39.74015884632951, -105.0035469238488 39.74015069829989, -105.0041258259533 39.74014938329515, -105.004417590014 39.74016563535423, -105.0047774053222 39.74018968344166, -105.0052343679834 39.74020974151455, -105.0058869473558 39.74023838461869, -105.0064333093421 39.74026236270583, -105.0093466579334 39.74033501196999, -105.0108666744593 39.74037288710764, -105.0145778919512 39.740448344382, -105.0153228176594 39.74046643644778, -105.017385186157 39.74051553562623, -105.0173293089538 39.74066921418495, -105.0172199905564 39.74092338910896, -105.0170617219811 39.74131462553129, -105.0165935252789 39.74255939505656, -105.0164918289092 39.74286781917783, -105.0164392607181 39.74301344470723, -105.0164121766197 39.74307338592519, -105.0163374033478 39.74321617544427, -105.0162613380713 39.74338993107597, -105.0160700353758 39.74382692566462, -105.0159503159406 39.74404090744252, -105.0158449385575 39.74423778815827, -105.0158402015403 39.7442506172049, -105.0157996403928 39.74436045160422, -105.0157505092142 39.74452325019604, -105.0157308311427 39.74466901072594, -105.0156995080288 39.7449564477709, -105.0156784499522 39.74530226402811, -105.0156302157769 39.74584974301843, -105.0156216307457 39.74606280879306, -105.0156196567385 39.7463486508322, -105.0156183217337 39.74654184253455, -105.0156092757007 39.74669313808454, -105.0155930736419 39.74697926412477, -105.0155759755797 39.74726641616866, -105.0155563475083 39.74754577518428, -105.0155434374614 39.74772954385236, -105.0154752542135 39.74846155951354, -105.0154439210996 39.74875002556223, -105.0153742658464 39.7491800581256, -105.0153092036099 39.74946014914389, -105.0152674754582 39.74958008057985, -105.0151925241857 39.74974723318752, -105.0151583040613 39.74980989041535, -105.0151394049926 39.74984275453482, -105.0150838287905 39.74990806877224, -105.0149567663286 39.75002490519699, -105.0147815356916 39.75016419070334, -105.0146849983406 39.75023825697264, -105.0146028050418 39.75029522617973, -105.014398480299 39.75039870255591, -105.013588127353 39.75083562614435, -105.0134988980286 39.75088124031015, -105.0134391608115 39.75090501439661, -105.0133758345812 39.75093357650042, -105.0133018613123 39.75095900759288, -105.0131119446219 39.75103543287071, -105.0129638390835 39.75110894213793, -105.0127735853918 39.75123409259294, -105.0125279074986 39.75140190820304, -105.012233681429 39.75164638909183, -105.0120545837779 39.75182889275527, -105.0116779784088 39.75215607394472, -105.0116071401512 39.75224156925555, -105.0115362708936 39.75233152558258, -105.0114878397175 39.75239137680018, -105.0113947553791 39.75247952512063, -105.0113195901059 39.75254784436902, -105.0111854626182 39.75265606776242, -105.0108241933049 39.75295036783234, -105.010652601681 39.75307559228759, -105.0105230002099 39.75317216663871, -105.0102691972872 39.75335572930601, -105.0101691569236 39.7534208555428, -105.0100201323818 39.75349744482122, -105.0099201480183 39.75355433602806, -105.0097636094492 39.75368820151471, -105.0094893924523 39.75392700238285, -105.009397712119 39.75400684167312, -105.0093564919691 39.75405230983841, -105.0093304258744 39.75409234998398, -105.0092711416589 39.75417789229493, -105.0091546122352 39.75431192278222, -105.0090696239262 39.7543856910504, -105.0090061626955 39.75443278222156, -105.0087193256527 39.7546343899545, -105.0086299303277 39.75470264820268, -105.0085781571395 39.75473125730667, -105.0085407530036 39.75473968033731, -105.0084366616251 39.75474782436692, -105.0083441302888 39.7547560163967, -105.0082702520202 39.75476703243675, -105.0082178398296 39.75478270349367, -105.0081864927157 39.75479207552775, -105.0081861057143 39.75478267149356, -105.0081834537046 39.75471828425952, -105.0081732816677 39.75464720800113, -105.0081668766443 39.75454629363423, -105.0081322125183 39.75441746516589, -105.0081079384301 39.75432882884365, -105.0080388851791 39.75415902222636, -105.0079831119763 39.75399750463913, -105.0079485038505 39.75386078414209, -105.0079176177382 39.75370074356027, -105.0078897216368 39.75362135927168, -105.0078590225252 39.75356117805291, -105.0078273804102 39.7535088858628, -105.0077709162049 39.75344585163367, -105.0076091826169 39.75330585412468, -105.0075667174625 39.75327547901429, -105.0075101382568 39.753228915845, -105.0073871918099 39.75313677851005, -105.0072572573375 39.75302711111135, -105.0071158038232 39.75291156069125, -105.0069681642865 39.75279083825239, -105.0067638325437 39.75263967870285, -105.0065771788651 39.7525036932085, -105.0065037875983 39.75244573599781, -105.006445658387 39.7524017248378, -105.0063552030581 39.7523332425888, -105.0061792304184 39.75219592908962, -105.0059289965087 39.75199790736974, -105.0057990370362 39.75189235498601, -105.0057079607051 39.75182059572512, -105.0055877152679 39.75172469437649, -105.0054117446282 39.75158737787729, -105.0050561853356 39.75132199591252, -105.0048978627601 39.7512039704834, -105.00477406531 39.75110770913346, -105.0046086917088 39.75098107367307, -105.0044433561077 39.750849292194, -105.0039506683166 39.75048793188029, -105.003784367712 39.75036712644112, -105.0036085210727 39.75021333588205, -105.0034044383308 39.7500292302127, -105.0032744488582 39.74992882184767, -105.0032142996396 39.74988498768835, -105.0030559290638 39.74977485228794, -105.0029401336428 39.74967896493933, -105.0027853790803 39.74956060850906, -105.0026544146041 39.74947255018895, -105.0025172271054 39.74938446586873, -105.0022916372853 39.7492249732889, -105.0021935089285 39.74914563200048, -105.0020343113498 39.74902725557013, -105.0019325709799 39.74895579231031, -105.0017954444814 39.74885947096016, -105.0017140961857 39.74879632773059, -105.0015242274954 39.74861502407146, -105.0014677732902 39.7485519868423, -105.0014052710629 39.74846421652319, -105.0013069177054 39.74829187889668, -105.0012055713369 39.74816551043727, -105.0011388170943 39.74805061301959, -105.0010408457381 39.74782474319846, -105.001017172652 39.74777797402839, -105.0009538004217 39.74768779770056, -105.000918687294 39.74762450847049, -105.0008663101036 39.74752664211474, -105.0008660421026 39.74752614211292, -105.0008074858897 39.74738382559553, -105.00076904975 39.74728792224687, -105.0007375976356 39.74720989196317, -105.0007095175336 39.7471579567744, -105.0006673313802 39.74708914552423, -105.0006260512301 39.74701793726535, -105.0005943561149 39.74697422210642, -105.0005485139483 39.74691946490736, -105.0004716606688 39.74672491220008, -105.0004482405837 39.74664279790153, -105.0004239124953 39.74656342561298, -105.0004138094586 39.74648411332464, -105.0004141784599 39.74643229813631, -105.000414478461 39.74639009098286, -105.0004426805635 39.74592557629416, -105.0004364455409 39.74580235584619, -105.0004215834868 39.74551988381927))",Auraria,None,None,2
1,21,Cory - Merrill,,,"POLYGON ((-104.9406966533604 39.69540450462779, -104.9406958963576 39.69476242729354, -104.9406328511284 39.6947624712937, -104.9406329211287 39.69475642827172, -104.9406299531179 39.69294182867486, -104.9406479941835 39.69112978008724, -104.9406289591142 39.68932140251303, -104.9406513981958 39.68749316986657, -104.9406929583469 39.68568695530018, -104.9407084094031 39.68489256241224, -104.9406889583324 39.68444203877436, -104.9406881113293 39.68343381410904, -104.9406873953267 39.6831282799983, -104.9406867803245 39.68304321068899, -104.9406872953263 39.68296231639493, -104.9409854744104 39.68304767770525, -104.9412467143601 39.68312246497715, -104.9419390848772 39.68329220759421, -104.9430603709535 39.68357388461823, -104.9437658145181 39.6837389622184, -104.9448998396408 39.68403126328104, -104.9461769182835 39.68430389227217, -104.9468702898042 39.68442420270952, -104.9478581133954 39.68455889819921, -104.9486191491621 39.68463724948407, -104.9495991227247 39.68470036371349, -104.9500786934682 39.68471886478073, -104.950328388376 39.68472284879522, -104.9506029463741 39.68472722981119, -104.9512315486593 39.6847372568476, -104.9537479338075 39.68473922085474, -104.9554939541551 39.68472986082071, -104.9585636943149 39.68472617780736, -104.9594471295266 39.68472873381666, -104.9594474405278 39.68486563231431, -104.9594468015254 39.68502207488308, -104.9594463045236 39.6851436973252, -104.959444207516 39.68636867377853, -104.9593946763359 39.68750667091564, -104.9593526841833 39.6893052054541, -104.9593441931524 39.69114815215403, -104.9593431411486 39.69296293075155, -104.9593371811269 39.69477447033734, -104.9593214750698 39.69658253191039, -104.9581034146416 39.69658344591375, -104.9569635314976 39.69658470691832, -104.9558228113506 39.69657943389916, -104.9546696171582 39.69657889689722, -104.9535163929658 39.69658212190893, -104.9523551647442 39.69658632892424, -104.9511931475197 39.69657782289329, -104.9500186172498 39.69657885589703, -104.9488441379801 39.69657335787707, -104.9476865127716 39.6965713578698, -104.946528862563 39.6965724348737, -104.9453712133545 39.69657350087761, -104.9441887110555 39.69657134986977, -104.9430266188308 39.69657237187346, -104.9418814576676 39.69656694185375, -104.9413163936134 39.69656872086023, -104.9406980313653 39.69656955586322, -104.9406966533604 39.69540450462779))",Cory - Merrill,None,None,0
2,7,Belcaro,,,"POLYGON ((-104.9407046923896 39.7115637933739, -104.9406863633229 39.71107607060083, -104.9406909413396 39.70381338019774, -104.9406967883609 39.69772876107749, -104.9400277529286 39.69773209708961, -104.9400261969229 39.69792700679818, -104.9385628566031 39.69793272681898, -104.9385641516077 39.69666027819306, -104.9395530052027 39.6966584751865, -104.9395537212053 39.69656891186088, -104.940611841052 39.69657120486926, -104.9406980313653 39.69656955586322, -104.9413163936134 39.69656872086023, -104.9418814576676 39.69656694185375, -104.9430266188308 39.69657237187346, -104.9441887110555 39.69657134986977, -104.9453712133545 39.69657350087761, -104.946528862563 39.6965724348737, -104.9476865127716 39.6965713578698, -104.9488441379801 39.69657335787707, -104.9500186172498 39.69657885589703, -104.9511931475197 39.69657782289329, -104.9523551647442 39.69658632892424, -104.9535163929658 39.69658212190893, -104.9546696171582 39.69657889689722, -104.9558228113506 39.69657943389916, -104.9569635314976 39.69658470691832, -104.9581034146416 39.69658344591375, -104.9593214750698 39.69658253191039, -104.9593288170965 39.69839721850758, -104.9593280680938 39.70022422114954, -104.9593336841142 39.70203237672303, -104.9593595562083 39.70386396038163, -104.9593287820963 39.70566679993573, -104.9593231410759 39.7073215069513, -104.9593280600938 39.70749036556521, -104.9593274350914 39.70930123414848, -104.9593086410231 39.71093288608029, -104.95926100585 39.71111797475317, -104.9593142490435 39.71118762000634, -104.9593148420457 39.71172620996435, -104.9593076640196 39.71297062048836, -104.9593017659981 39.71399333820636, -104.9593007249944 39.71417360186172, -104.959302567001 39.71451330609671, -104.9593069010168 39.71531294800371, -104.9593087660236 39.71565706525473, -104.9589715887978 39.71569202838185, -104.9589039865521 39.71569995241066, -104.9588079172028 39.71571186545395, -104.9586557666497 39.71573587154126, -104.9584787560061 39.71575701961814, -104.9583515525437 39.71577256267466, -104.9581141556807 39.71578794173053, -104.9579015659078 39.71581304182178, -104.9577983965327 39.71582354786, -104.9576605310315 39.71583904091631, -104.9575511196338 39.7158522629644, -104.9574088291165 39.71586533301189, -104.9572106173959 39.71586991002852, -104.9570728748951 39.7158692740262, -104.9567938268807 39.71586935802651, -104.9566871674929 39.71587161103474, -104.9566134302249 39.7158685250235, -104.9564820787473 39.71584595594146, -104.9563658113246 39.71582654487088, -104.9562841400277 39.71581518582957, -104.9561003593596 39.71579237374664, -104.9559911609626 39.71577814269494, -104.9559059566529 39.71576402164357, -104.9558074522948 39.7157460645783, -104.9557257799979 39.71573470553699, -104.9555987025359 39.71573411753485, -104.9554956191611 39.71573364053313, -104.9554387879545 39.71572788651224, -104.9553438296093 39.71571097645074, -104.9552657783256 39.71569139737954, -104.9550891676835 39.71566072426805, -104.9549516401835 39.71563263416596, -104.9547927626059 39.71560719007346, -104.9547217673478 39.71559450702733, -104.9546304040157 39.71557246394718, -104.9545063555647 39.71552521877544, -104.9543653560521 39.7154864736346, -104.9542455806167 39.71546121054274, -104.954107037113 39.71544958650048, -104.954033320845 39.71544375447928, -104.9539445605224 39.71542995942912, -104.953846006164 39.71541852038752, -104.9537785759189 39.71540448033647, -104.9536970326225 39.71537664823529, -104.9536305853809 39.71535060314062, -104.9535030899174 39.71528961391891, -104.953351685367 39.71521787565808, -104.9531968108039 39.71513514035735, -104.9530631583181 39.71506622910681, -104.9529037767387 39.71499170783591, -104.9528125874071 39.71494770267589, -104.9527029280085 39.71487890342581, -104.9526578528446 39.71484712331028, -104.9525941246129 39.71481422619064, -104.9525020712783 39.71476712701946, -104.952421415985 39.71473964191949, -104.9522201882535 39.71467556268658, -104.9521173598797 39.71464248356631, -104.9520331315734 39.71461738447505, -104.9519337942123 39.71459255738478, -104.9518601019444 39.71458397735358, -104.9517323744801 39.71455318324166, -104.9516836063028 39.71453923019095, -104.9516092580325 39.71450079205118, -104.9515349777624 39.71445377588026, -104.9515005536373 39.71442375977114, -104.9514299033805 39.71436715156534, -104.9512967228963 39.71423818809649, -104.9511943465241 39.71414745876666, -104.9511176782454 39.71406508546721, -104.9510154288736 39.71395822807875, -104.950928052556 39.71388129479902, -104.9508788463771 39.71381002953996, -104.9507764280048 39.71372479123011, -104.9507172737897 39.7136754430507, -104.9506607025841 39.71363674391, -104.9506323754811 39.7136228848596, -104.9505092830336 39.71356774765917, -104.9504526688278 39.71353453853845, -104.9504031606478 39.71350170841907, -104.9503262493682 39.71345056023313, -104.9502058019303 39.7133981800427, -104.9501217026246 39.71335694989284, -104.9500616644063 39.71330725371217, -104.9500301442917 39.71324705349332, -104.9500341913064 39.71318427426507, -104.9500201232553 39.71316499019497, -104.950014263234 39.71316400919142, -104.9499526740101 39.7131536941539, -104.9498967958069 39.71314004910431, -104.9497872074085 39.7130630118242, -104.9496466458975 39.71296935748376, -104.9495900756918 39.71293065834305, -104.9494670732447 39.71286453810268, -104.9493856619487 39.71282057594289, -104.949315869695 39.71276808775207, -104.9492523404641 39.7127104825426, -104.9492030282848 39.71265294433346, -104.949147818084 39.71255419697445, -104.9491304520209 39.71250229778576, -104.9490955948942 39.71241462846706, -104.9490640547796 39.71235717325817, -104.9490395186904 39.71231313309806, -104.9489972725368 39.71226111790901, -104.9489030921944 39.71214606049068, -104.9488536530146 39.71210464934018, -104.9488006138218 39.71206905421076, -104.9487236935422 39.7120192780298, -104.9486423062463 39.71197256986, -104.9485999340923 39.71193668172953, -104.9485516179166 39.71186542147046, -104.9485094807634 39.71179968023148, -104.9484565065708 39.71175585007211, -104.9483651542387 39.71173345899069, -104.9482550958386 39.71171647092893, -104.9482019526454 39.71169425884818, -104.9481178683398 39.71165165569334, -104.9480328830308 39.71161041954343, -104.9479736498154 39.71157170840269, -104.9478924565203 39.71150029214306, -104.9461827733048 39.71149465712256, -104.9455794031113 39.71149318711724, -104.9449742539113 39.71149204911308, -104.944383323763 39.71149063210794, -104.9437684025275 39.71148909810233, -104.9431640993306 39.71149344611814, -104.9425597931337 39.71149779013393, -104.9421851077715 39.71146958103139, -104.9413494147335 39.71144316993536, -104.9409087041312 39.71146352100936, -104.9407046923896 39.7115637933739))",Belcaro,None,None,0
3,70,Washington Park,,,"POLYGON ((-104.9593087660236 39.71565706525473, -104.9593069010168 39.71531294800371, -104.959302567001 39.71451330609671, -104.9593007249944 39.71417360186172, -104.9593017659981 39.71399333820636, -104.9593076640196 39.71297062048836, -104.9593148420457 39.71172620996435, -104.9593142490435 39.71118762000634, -104.95926100585 39.71111797475317, -104.9593086410231 39.71093288608029, -104.9593274350914 39.70930123414848, -104.9593280600938 39.70749036556521, -104.9593231410759 39.7073215069513, -104.9593287820963 39.70566679993573, -104.9593595562083 39.70386396038163, -104.9593336841142 39.70203237672303, -104.9593280680938 39.70022422114954, -104.9593288170965 39.69839721850758, -104.9593214750698 39.69658253191039, -104.9593371811269 39.69477447033734, -104.9593431411486 39.69296293075155, -104.9593441931524 39.69114815215403, -104.9593526841833 39.6893052054541, -104.9593946763359 39.68750667091564, -104.959444207516 39.68636867377853, -104.9594463045236 39.6851436973252, -104.9594468015254 39.68502207488308, -104.9594474405278 39.68486563231431, -104.9594471295266 39.68472873381666, -104.9600483847124 39.68473046882292, -104.9611701707906 39.68473196982842, -104.9617443208779 39.6847679799593, -104.9621568233775 39.68480942910998, -104.9626182260549 39.68487656935406, -104.9631682270544 39.68499825679646, -104.9637015199932 39.68514657233567, -104.9642376569423 39.6853418760457, -104.9646459644267 39.68551434267266, -104.9652996428031 39.68582391479811, -104.9681913883159 39.68725380899639, -104.9686078388298 39.687458900742, -104.9688420216812 39.68757422816128, -104.9699133495759 39.68810181507928, -104.9732824028239 39.68975441608723, -104.9734242173395 39.68982397334008, -104.9734177463159 39.69000204298743, -104.9734264023474 39.69047200369596, -104.9734268523491 39.69074693869544, -104.973426292347 39.69113356410099, -104.9734139383021 39.69297159778307, -104.9734126162973 39.69474706023766, -104.9733880172079 39.69660449799028, -104.9733811011827 39.69835494735395, -104.9734009612549 39.69843156063246, -104.9733894402131 39.70020360807462, -104.9733835251915 39.70205735081379, -104.9733788671746 39.70386202637457, -104.9733732691543 39.70567355896031, -104.9733738461563 39.70749095156731, -104.9733762931652 39.70929599912949, -104.9733928992256 39.71110899972052, -104.9733940682299 39.71154516530618, -104.9733971052409 39.71291645529141, -104.9733923882238 39.7147290148809, -104.9731453333256 39.71472962488309, -104.9731459813279 39.7165367174527, -104.9731509503461 39.718005127791, -104.9732321626413 39.7181966334872, -104.9732479406986 39.71840355823946, -104.9731374802971 39.71837877114933, -104.9730212678746 39.71835079704766, -104.9729539436298 39.7183356819927, -104.9728731023359 39.71831753292673, -104.9727631109361 39.71828958682511, -104.97270367172 39.71827559377425, -104.9721066335495 39.71813359325802, -104.9718520026238 39.71807651505054, -104.9717739023399 39.71806243799932, -104.9716825330077 39.718040064918, -104.9715512735305 39.71800412978735, -104.9714136730303 39.71798429371523, -104.971325858711 39.71796193663397, -104.9712088812857 39.71791783047365, -104.9711104239278 39.71789268038219, -104.9709827414636 39.71785401524164, -104.9708951651452 39.71780008804558, -104.9707959617846 39.71775605988552, -104.9707507836204 39.71773663981492, -104.9706833683753 39.71771986475392, -104.9705875330269 39.71770055868376, -104.9704856256564 39.71766166554238, -104.9703340531054 39.7176091673515, -104.9702454537833 39.7175730792203, -104.9701364763871 39.71752900606009, -104.9700904722199 39.71750134695952, -104.9700197799629 39.71744783776501, -104.9699392806702 39.71739840258527, -104.9698650064002 39.71734865340443, -104.9697907691303 39.71729375620487, -104.9697210388768 39.71723064297538, -104.9696293405434 39.71713448662581, -104.9695385112132 39.71704108128625, -104.9694291398156 39.71693146288777, -104.9693559385495 39.71685735261832, -104.9692783362674 39.71677773232886, -104.9692148060364 39.7167173921095, -104.9691450577828 39.71665668088878, -104.9690778805386 39.71660867771431, -104.9689901912199 39.71657019057437, -104.9689052949112 39.71651490237338, -104.9688417236801 39.71646005317399, -104.9687931975037 39.71641350700475, -104.968733328286 39.71633945673557, -104.9687142412166 39.71631899566114, -104.9686204908758 39.71621849729581, -104.9684908824046 39.71608270480215, -104.9684592422896 39.71603623563323, -104.968400222075 39.71596733738272, -104.9683438858702 39.71589604812357, -104.968269818601 39.71581918784415, -104.9681966823351 39.71573684054476, -104.9681190190527 39.71566545628525, -104.9680378017575 39.7155940540257, -104.967971649517 39.71552821078632, -104.96790096126 39.71547470059176, -104.9677569827366 39.71535909017149, -104.9675670850462 39.71520518061197, -104.9673980354316 39.71511450728229, -104.9672918980458 39.71504813904102, -104.9671619495734 39.71495764171203, -104.9670142320364 39.71486672238149, -104.96688321056 39.71480058414107, -104.9667885022157 39.71475073895988, -104.966675253804 39.71468468171969, -104.9665488543445 39.71459523039454, -104.9664507339878 39.71452649614463, -104.9663658606792 39.71446880193491, -104.9663093194737 39.71442496377551, -104.9662429852326 39.71438348362472, -104.9661509398979 39.71433399444481, -104.9660561895535 39.71428963928355, -104.9659604862055 39.71425385915347, -104.9658753238959 39.7142342550822, -104.9658335787441 39.71423132007152, -104.965762551486 39.71422276204044, -104.9656843932018 39.7142169170192, -104.9656497570759 39.71421401400863, -104.9655964598821 39.71421102599777, -104.9655432036885 39.71420254796692, -104.9655077085595 39.71419586694265, -104.9654518503564 39.71417914188186, -104.9653809270986 39.71415685680086, -104.9653135368536 39.71413733272988, -104.9652504856244 39.71413155570883, -104.9651757993528 39.71413670672757, -104.9651081371069 39.71415287078634, -104.9650022007218 39.71417709687444, -104.9649060433721 39.71420102396138, -104.9648392691294 39.71421719202016, -104.9647430877798 39.71424420811837, -104.9646619734849 39.71427643923556, -104.9646013782645 39.71429812631442, -104.9645157759534 39.71433617045273, -104.9643846144766 39.7144052347038, -104.9642819631034 39.7144648209204, -104.9641926607787 39.7145217221273, -104.9641212555191 39.7145625762758, -104.9640685773276 39.71459493739343, -104.9640435902368 39.71460854944291, -104.9639795240038 39.71461923948181, -104.9639368068486 39.71462727951103, -104.9638914226836 39.71463530854021, -104.9638272344502 39.71466212563769, -104.9637772602686 39.71468935073671, -104.963709453022 39.71472438786407, -104.9635857215722 39.71475127696181, -104.9634655461353 39.71477818105961, -104.9633764428114 39.71480900317169, -104.9633193166037 39.71484168629047, -104.963198639165 39.71493413162659, -104.9631199158788 39.71500206187352, -104.9630600846613 39.71503988001103, -104.9630243495314 39.71506442410026, -104.9629566662853 39.71508333316899, -104.962864990952 39.7151017882361, -104.9627652735895 39.71512604032426, -104.9626343901137 39.71515838644183, -104.9624715595218 39.71518475153766, -104.9622908288647 39.71522784969437, -104.9621447773337 39.71526801884039, -104.9620815251038 39.71528831891419, -104.9620066678316 39.71531543001277, -104.9619006484462 39.71535029113949, -104.9617510599024 39.71538804027671, -104.9615880823099 39.71543362244245, -104.9614572398343 39.71546047554006, -104.9613611424849 39.71547616359709, -104.9612553291002 39.71548391462528, -104.9611593227512 39.71548759363867, -104.9610499563536 39.71549532866675, -104.9609405669559 39.71550580770486, -104.9608480416196 39.71551911075323, -104.9607422292349 39.71552686178143, -104.9606177547823 39.71553452680928, -104.9604728022554 39.71554724585553, -104.9603349337542 39.71556308491307, -104.9602068842887 39.7155734779509, -104.9601436840589 39.71558691499973, -104.9600938238776 39.7155990400438, -104.9600510627222 39.71561257009301, -104.9599905525022 39.71562293013068, -104.9599273962726 39.71563087715953, -104.9598313579235 39.71563867118789, -104.9597433806036 39.71563826718642, -104.9596901674101 39.71562429613562, -104.9595799320094 39.71562928115372, -104.9594883156763 39.71563984119211, -104.9593993883531 39.71564766822058, -104.959330342102 39.71565482824661, -104.9593087660236 39.71565706525473))",Washington Park,None,None,0
4,71,Washington Park West,,,"POLYGON ((-104.9734242173395 39.68982397334008, -104.9735600708333 39.68989061058232, -104.9736056489991 39.68991296566361, -104.9747406641254 39.69048263573461, -104.9751763047091 39.69072426961304, -104.9757876369316 39.69112008605202, -104.9761609862888 39.69139499505144, -104.9767977086036 39.69192952499469, -104.9781394754815 39.69314011239572, -104.979098518968 39.69400535754124, -104.9791075410009 39.69401349757084, -104.9794141761156 39.69428451855612, -104.9798843128248 39.69470004706676, -104.9802728192371 39.69502774125806, -104.9810501530631 39.69564118048817, -104.9811704095003 39.69574237985609, -104.982027445616 39.69648919057107, -104.982218069309 39.69665774918388, -104.9827695603139 39.69665957619048, -104.9839426505786 39.69662041404814, -104.9850704866788 39.69662534806605, -104.9862194008556 39.69662821207646, -104.9874307402594 39.69663430609864, -104.9874754904221 39.70021290810843, -104.9874771484281 39.70034545959032, -104.9874695904006 39.70101528202542, -104.9874753124214 39.70118562764469, -104.9874948954926 39.70126722294134, -104.9875289866166 39.70140927245774, -104.9875403586579 39.70153051089852, -104.9875462736794 39.70172746961453, -104.9875575177202 39.70192055431647, -104.9875619367363 39.70199644559239, -104.9875280556132 39.70213424809333, -104.9874879114672 39.70264298494283, -104.9874880444677 39.70335470453023, -104.9874886454699 39.70388077744275, -104.9875577707212 39.70573038216691, -104.9876227819575 39.70753570073003, -104.9876018038813 39.70846146109557, -104.9875980798677 39.70933650927674, -104.9875817148082 39.71023895355751, -104.9875750027838 39.71115791289833, -104.9869636225612 39.71115867990113, -104.9863691263999 39.71115951690416, -104.9857790972549 39.71115693889482, -104.9851944011293 39.71115438088549, -104.9846123820134 39.71115011686999, -104.9840143688393 39.71114577885425, -104.9834323377234 39.71114322384494, -104.9827818853587 39.71114036583458, -104.9821359250104 39.71113065979927, -104.9821279279813 39.71113062479913, -104.9821048248973 39.71113052279878, -104.9815317228138 39.71112216476837, -104.980969235769 39.71112037076188, -104.9803827546368 39.7111188107562, -104.9797980785113 39.7111134807368, -104.979225844431 39.71110820371763, -104.9786624863829 39.71110399170232, -104.9780822462735 39.71109970268674, -104.9774975181477 39.71110122469224, -104.9769074600026 39.71110271969769, -104.9763209588704 39.71110388470191, -104.9757362317447 39.71110539870745, -104.9751532836254 39.71110657371173, -104.9745605624706 39.71110770171583, -104.9739669543126 39.71110847971863, -104.9733928992256 39.71110899972052, -104.9733762931652 39.70929599912949, -104.9733738461563 39.70749095156731, -104.9733732691543 39.70567355896031, -104.9733788671746 39.70386202637457, -104.9733835251915 39.70205735081379, -104.9733894402131 39.70020360807462, -104.9734009612549 39.69843156063246, -104.9733811011827 39.69835494735395, -104.9733880172079 39.69660449799028, -104.9734126162973 39.69474706023766, -104.9734139383021 39.69297159778307, -104.973426292347 39.69113356410099, -104.9734268523491 39.69074693869544, -104.9734264023474 39.69047200369596, -104.9734177463159 39.69000204298743, -104.9734242173395 39.68982397334008))",Washington Park West,None,None,0
